filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2020-08-11,2020-08-11 20:25:47+00:00,0000002488-20-000116,xslF345X03/wf-form4_159717753468346.xml,4,AMD
2020-08-11,2020-08-11 20:23:45+00:00,0000002488-20-000114,xslF345X03/wf-form4_159717741233380.xml,4,AMD
2020-08-11,2020-08-11 20:19:21+00:00,0000002488-20-000112,xslF345X03/wf-form4_159717714653286.xml,4,AMD
2020-08-04,2020-08-04 20:17:39+00:00,0000002488-20-000105,xslF345X03/wf-form4_159657203788646.xml,4,AMD
2020-07-22,2020-07-22 20:17:50+00:00,0000002488-20-000096,xslF345X03/wf-form4_159544905372082.xml,4,AMD
2020-07-17,2020-07-17 20:10:49+00:00,0000002488-20-000094,xslF345X03/wf-form4_159501663463371.xml,4,AMD
2020-06-17,2020-06-17 20:18:37+00:00,0000002488-20-000092,xslF345X03/wf-form4_159242509925939.xml,4,AMD
2020-06-11,2020-06-11 20:13:38+00:00,0000002488-20-000090,xslF345X03/wf-form4_159190639978801.xml,4,AMD
2020-06-04,2020-06-04 20:06:55+00:00,0000002488-20-000088,xslF345X03/wf-form4_159130119740649.xml,4,AMD
2020-06-03,2020-06-03 20:22:59+00:00,0000002488-20-000086,xslF345X03/wf-form4_159121576113570.xml,4,AMD
2020-06-03,2020-06-03 20:19:21+00:00,0000002488-20-000084,xslF345X03/wf-form4_159121554363588.xml,4,AMD
2020-05-19,2020-05-19 21:22:14+00:00,0000002488-20-000079,xslF345X03/wf-form4_158992331645862.xml,4,AMD
2020-05-19,2020-05-19 20:47:01+00:00,0000002488-20-000077,xslF345X03/wf-form4_158992120301870.xml,4,AMD
2020-05-19,2020-05-19 20:45:06+00:00,0000002488-20-000076,xslF345X03/wf-form4_158992108843314.xml,4,AMD
2020-05-14,2020-05-14 20:19:29+00:00,0000002488-20-000072,xslF345X03/wf-form4_158948755072575.xml,4,AMD
2020-05-14,2020-05-14 20:14:07+00:00,0000002488-20-000070,xslF345X03/wf-form4_158948722950105.xml,4,AMD
