filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2022-12-16,2022-12-16 21:23:39+00:00,0001045810-22-000186,xslF345X03/wf-form4_167122578725281.xml,4,NVDA
2022-12-16,2022-12-16 21:23:19+00:00,0001045810-22-000185,xslF345X03/wf-form4_167122576332587.xml,4,NVDA
2022-12-16,2022-12-16 21:22:54+00:00,0001045810-22-000184,xslF345X03/wf-form4_167122574240851.xml,4,NVDA
2022-12-14,2022-12-14 23:29:16+00:00,0001045810-22-000177,xslF345X03/wf-form4_167106053996910.xml,4,NVDA
2022-12-09,2022-12-09 22:29:13+00:00,0001045810-22-000175,xslF345X03/wf-form4_167062493640126.xml,4,NVDA
2022-12-01,2022-12-01 22:36:34+00:00,0001045810-22-000173,xslF345X03/wf-form4_166993417765849.xml,4,NVDA
2022-11-22,2022-11-22 21:23:10+00:00,0001045810-22-000171,xslF345X03/wf-form4_166915217197157.xml,4,NVDA
2022-11-22,2022-11-22 21:22:48+00:00,0001045810-22-000170,xslF345X03/wf-form4_166915215334946.xml,4,NVDA
2022-11-22,2022-11-22 21:15:44+00:00,0001818224-22-000001,xslF345X03/wf-form4_166915171448652.xml,4,NVDA
2022-10-17,2022-10-17 21:51:03+00:00,0001199039-22-000004,xslF345X03/wf-form4_166604344880152.xml,4,NVDA
2022-10-13,2022-10-13 23:10:48+00:00,0001045810-22-000160,xslF345X03/wf-form4_166570263200262.xml,4,NVDA
2022-10-13,2022-10-13 23:10:29+00:00,0001045810-22-000159,xslF345X03/wf-form4_166570261383399.xml,4,NVDA
2022-09-23,2022-09-23 21:40:42+00:00,0001283854-22-000004,xslF345X03/wf-form4_166396922780929.xml,4,NVDA
2022-09-23,2022-09-23 21:36:30+00:00,0001696841-22-000002,xslF345X03/wf-form4_166396896940475.xml,4,NVDA
2022-09-23,2022-09-23 21:32:56+00:00,0001347842-22-000003,xslF345X03/wf-form4_166396875954428.xml,4,NVDA
2022-09-23,2022-09-23 21:28:42+00:00,0001526111-22-000002,xslF345X03/wf-form4_166396850352350.xml,4,NVDA
2022-09-23,2022-09-23 21:24:29+00:00,0001197649-22-000009,xslF345X03/wf-form4_166396824749931.xml,4,NVDA
2022-09-23,2022-09-23 21:20:27+00:00,0001588670-22-000002,xslF345X03/wf-form4_166396801160147.xml,4,NVDA
2022-09-08,2022-09-08 23:34:31+00:00,0001197649-22-000007,xslF345X03/wf-form4_166268005642025.xml,4,NVDA
2022-09-06,2022-09-06 22:39:11+00:00,0001045810-22-000153,xslF345X03/wf-form4_166250393531809.xml,4,NVDA
2022-06-17,2022-06-17 20:48:02+00:00,0001045810-22-000129,xslF345X03/wf-form4_165549885987509.xml,4,NVDA
2022-06-17,2022-06-17 20:44:20+00:00,0001045810-22-000127,xslF345X03/wf-form4_165549864588812.xml,4,NVDA
2022-06-17,2022-06-17 20:41:25+00:00,0001045810-22-000125,xslF345X03/wf-form4_165549844362502.xml,4,NVDA
2022-06-17,2022-06-17 20:37:32+00:00,0001045810-22-000123,xslF345X03/wf-form4_165549823062055.xml,4,NVDA
2022-06-17,2022-06-17 20:34:24+00:00,0001045810-22-000121,xslF345X03/wf-form4_165549804262737.xml,4,NVDA
2022-06-17,2022-06-17 20:31:58+00:00,0001045810-22-000119,xslF345X03/wf-form4_165549789252034.xml,4,NVDA
