filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2026-02-27,2026-02-27 23:36:18+00:00,0000950103-26-002886,xslF345X05/dp242174_4-alford.xml,4,META
2026-02-26,2026-02-26 23:24:09+00:00,0000950103-26-002789,xslF345X05/dp242098_4-li.xml,4,META
2026-02-25,2026-02-25 23:21:41+00:00,0000950103-26-002662,xslF345X05/dp242025_4-olivan.xml,4,META
2026-02-24,2026-02-24 23:58:07+00:00,0000950103-26-002589,xslF345X05/dp241989_4-li.xml,4,META
2026-02-20,2026-02-21 02:37:38+00:00,0000950103-26-002463,xslF345X05/dp241880_4-mahoney.xml,4,META
2026-02-20,2026-02-21 02:33:20+00:00,0000950103-26-002462,xslF345X05/dp241879_4-powell.xml,4,META
2026-02-20,2026-02-20 23:34:29+00:00,0000950103-26-002460,xslF345X05/dp241867_4-bosworth.xml,4,META
2026-02-19,2026-02-19 23:24:09+00:00,0000950103-26-002413,xslF345X05/dp241732_4-kimmitt.xml,4,META
2026-02-18,2026-02-19 02:54:47+00:00,0000950103-26-002357,xslF345X05/dp241674_4-anderson.xml,4,META
2026-02-18,2026-02-18 23:51:26+00:00,0000950103-26-002352,xslF345X05/dp241673_4-white.xml,4,META
2026-02-18,2026-02-18 23:49:43+00:00,0000950103-26-002351,xslF345X05/dp241676_4-xu.xml,4,META
2026-02-18,2026-02-18 23:48:25+00:00,0000950103-26-002350,xslF345X05/dp241666_4-tan.xml,4,META
2026-02-18,2026-02-18 23:46:51+00:00,0000950103-26-002349,xslF345X05/dp241667_4-powell.xml,4,META
2026-02-18,2026-02-18 23:45:20+00:00,0000950103-26-002348,xslF345X05/dp241670_4-songhurst.xml,4,META
2026-02-18,2026-02-18 23:43:57+00:00,0000950103-26-002346,xslF345X05/dp241675_4-elkann.xml,4,META
2026-02-18,2026-02-18 23:42:36+00:00,0000950103-26-002345,xslF345X05/dp241672_4-collison.xml,4,META
2026-02-18,2026-02-18 23:41:18+00:00,0000950103-26-002344,xslF345X05/dp241669_4-arnold.xml,4,META
2026-02-18,2026-02-18 23:39:35+00:00,0000950103-26-002343,xslF345X05/dp241668_4-cox.xml,4,META
2026-02-18,2026-02-18 23:37:23+00:00,0000950103-26-002342,xslF345X05/dp241665_4-bosworth.xml,4,META
2026-02-18,2026-02-18 23:34:16+00:00,0000950103-26-002341,xslF345X05/dp241671_4-li.xml,4,META
2026-02-18,2026-02-18 23:27:23+00:00,0000950103-26-002340,xslF345X05/dp241733_4-olivan.xml,4,META
2026-02-11,2026-02-11 23:17:22+00:00,0000950103-26-001988,xslF345X05/dp241341_4-olivan.xml,4,META
2026-02-04,2026-02-04 23:13:40+00:00,0000950103-26-001644,xslF345X05/dp241045_4-olivan.xml,4,META
2026-01-28,2026-01-28 23:36:36+00:00,0000950103-26-001116,xslF345X05/dp240490_4-olivan.xml,4,META
2026-01-22,2026-01-22 23:52:51+00:00,0000950103-26-000868,xslF345X05/dp240197_4-olivan.xml,4,META
2026-01-20,2026-01-20 23:38:05+00:00,0000950103-26-000701,xslF345X05/dp240083_4-kimmitt.xml,4,META
2026-01-14,2026-01-14 23:21:01+00:00,0000950103-26-000506,xslF345X05/dp239863_4-olivan.xml,4,META
2026-01-07,2026-01-07 23:16:22+00:00,0000950103-26-000239,xslF345X05/dp239606_4-olivan.xml,4,META
2025-12-30,2025-12-30 23:59:01+00:00,0000950103-25-016699,xslF345X05/dp239333_4-newstead.xml,4,META
2025-12-30,2025-12-30 23:39:36+00:00,0000950103-25-016698,xslF345X05/dp239251_4-olivan.xml,4,META
2025-12-23,2025-12-23 23:39:49+00:00,0000950103-25-016524,xslF345X05/dp239057_4-olivan.xml,4,META
2025-12-23,2025-12-23 23:38:24+00:00,0000950103-25-016523,xslF345X05/dp239132_4-newstead.xml,4,META
2025-12-18,2025-12-18 23:18:41+00:00,0000950103-25-016348,xslF345X05/dp238832_4-newstead.xml,4,META
2025-12-17,2025-12-17 23:22:50+00:00,0000950103-25-016257,xslF345X05/dp238796_4-olivan.xml,4,META
2025-12-17,2025-12-17 23:21:13+00:00,0000950103-25-016256,xslF345X05/dp238797_4-kimmitt.xml,4,META
2025-12-11,2025-12-11 23:07:07+00:00,0000950103-25-016043,xslF345X05/dp238604_4-newstead.xml,4,META
2025-12-10,2025-12-10 23:05:05+00:00,0000950103-25-015976,xslF345X05/dp238546_4-olivan.xml,4,META
2025-12-04,2025-12-04 23:39:11+00:00,0000950103-25-015761,xslF345X05/dp238295_4-newstead.xml,4,META
2025-12-03,2025-12-03 23:17:42+00:00,0000950103-25-015703,xslF345X05/dp238222_4-olivan.xml,4,META
2025-11-28,2025-11-28 23:04:03+00:00,0000950103-25-015482,xslF345X05/dp238042_4-kimmitt.xml,4,META
2025-11-26,2025-11-26 23:23:36+00:00,0000950103-25-015373,xslF345X05/dp237831_4-olivan.xml,4,META
2025-11-26,2025-11-26 23:19:03+00:00,0000950103-25-015372,xslF345X05/dp237948_4-newstead.xml,4,META
2025-11-24,2025-11-24 23:13:08+00:00,0000950103-25-015185,xslF345X05/dp237762_4-li.xml,4,META
2025-11-20,2025-11-20 23:09:43+00:00,0000950103-25-015120,xslF345X05/dp237680_4-bosworth.xml,4,META
2025-11-20,2025-11-20 23:07:38+00:00,0000950103-25-015119,xslF345X05/dp237637_4-newstead.xml,4,META
2025-11-20,2025-11-20 23:05:47+00:00,0000950103-25-015117,xslF345X05/dp237636_4-anderson.xml,4,META
